measure,location,sampleDate,unit,value,id
Magnesium,Kannika,7-Nov-08,mg/l,24.2666666666667,34773
Magnesium,Kannika,7-Sep-08,mg/l,15.1366666666667,34754
Magnesium,Kannika,8-Apr-05,mg/l,22.6933326666667,34438
Magnesium,Kannika,8-Apr-10,mg/l,15.1533333333333,34922
Magnesium,Kannika,8-Aug-08,mg/l,28.6433333333333,34743
Magnesium,Kannika,8-Aug-09,mg/l,14.6733333333333,34853
Magnesium,Kannika,8-Feb-07,mg/l,31.5666666666667,34613
Magnesium,Kannika,8-Jan-15,mg/l,13.4566666666667,35450
Magnesium,Kannika,8-Jul-05,mg/l,15.34,34462
Magnesium,Kannika,8-Jun-12,mg/l,14.0266666666667,35155
Magnesium,Kannika,8-May-09,mg/l,23.1066666666667,34827
Magnesium,Kannika,8-May-14,mg/l,11.8933333333333,35363
Magnesium,Kannika,8-Nov-13,mg/l,18.7266666666667,35309
Magnesium,Kannika,8-Oct-15,mg/l,13.4566666666667,35543
Magnesium,Kannika,8-Sep-13,mg/l,16.43,35290
Magnesium,Kannika,9-Dec-05,mg/l,31.7999996666667,34503
Magnesium,Kannika,9-Dec-11,mg/l,20.18,35104
Magnesium,Kannika,9-Dec-12,mg/l,20.57,35207
Magnesium,Kannika,9-Jan-09,mg/l,21.89,34788
Magnesium,Kannika,9-Jan-16,mg/l,19.13,35572
Magnesium,Kannika,9-Jun-07,mg/l,15.3333333333333,34646
Magnesium,Kannika,9-Mar-06,mg/l,26.4666666666667,34526
Magnesium,Kannika,9-May-08,mg/l,17.2633333333333,34719
Magnesium,Kannika,9-Nov-06,mg/l,24.3,34589
Magnesium,Kannika,9-Nov-10,mg/l,17.51,34985
Magnesium,Kannika,9-Nov-12,mg/l,19.7333333333333,35199
Magnesium,Kannika,9-Oct-04,mg/l,24.6,34394
Magnesium,Kannika,9-Oct-14,mg/l,14.6633333333333,35414
Magnesium,Kannika,9-Sep-05,mg/l,20.1999993333333,34478
Magnesium,Kannika,9-Sep-09,mg/l,19.7833333333333,34863
Magnesium,Kannika,9-Sep-11,mg/l,18.5633333333333,35076
Manganese,Kannika,10-Aug-06,mg/l,0.03675,36468
Manganese,Kannika,10-Dec-15,mg/l,0.0283333333333333,37194
Manganese,Kannika,10-Feb-06,mg/l,0.035,36416
Manganese,Kannika,10-Jan-08,mg/l,0.0456666666666667,36614
Manganese,Kannika,10-Jan-10,mg/l,0.0110666666666667,36803
Manganese,Kannika,10-Jul-04,mg/l,0.03775,36250
Manganese,Kannika,10-Jul-14,mg/l,0.021,37084
Manganese,Kannika,10-Jun-05,mg/l,0.06125,36346
Manganese,Kannika,10-Mar-13,mg/l,0,37023
Manganese,Kannika,10-May-07,mg/l,0.08025,36548
Manganese,Kannika,10-Oct-09,mg/l,0.00683333333333333,36779
Manganese,Kannika,11-Aug-07,mg/l,0.0445,36575
Manganese,Kannika,11-Dec-04,mg/l,0.16275,36297
Manganese,Kannika,11-Dec-10,mg/l,0.0233333333333333,36883
Manganese,Kannika,11-Dec-14,mg/l,0.0121666666666667,37114
Manganese,Kannika,11-Feb-05,mg/l,0.0905,36311
Manganese,Kannika,11-Feb-12,mg/l,0,36959
Manganese,Kannika,11-Jan-07,mg/l,0.0385,36512
Manganese,Kannika,11-Jan-13,mg/l,0,37012
Manganese,Kannika,11-Jul-06,mg/l,0.035,36459
Manganese,Kannika,11-Jul-09,mg/l,0,36755
Manganese,Kannika,11-Mar-05,mg/l,0.0795,36319
Manganese,Kannika,11-May-06,mg/l,0.0655,36443
Manganese,Kannika,11-Nov-05,mg/l,0.048,36389
Manganese,Kannika,11-Nov-11,mg/l,0,36943
Manganese,Kannika,11-Sep-14,mg/l,0.0125,37096
Manganese,Kannika,12-Apr-07,mg/l,0.13325,36540
Manganese,Kannika,12-Aug-05,mg/l,0.02375,36363
Manganese,Kannika,12-Dec-08,mg/l,0,36686
Manganese,Kannika,12-Feb-11,mg/l,0,36897
Manganese,Kannika,12-Feb-15,mg/l,0.019,37126
Manganese,Kannika,12-Jun-04,mg/l,0.03275,36239
Manganese,Kannika,12-Jun-09,mg/l,0,36745
Manganese,Kannika,12-Jun-14,mg/l,0.0373333333333333,37077
Manganese,Kannika,12-Mar-15,mg/l,0,37133
Manganese,Kannika,12-May-11,mg/l,0,36910
Manganese,Kannika,12-Nov-04,mg/l,0.029,36286
Manganese,Kannika,12-Oct-02,mg/l,0.01,36073
Manganese,Kannika,12-Oct-06,mg/l,0.0355,36488
Manganese,Kannika,12-Oct-08,mg/l,0,36667
Manganese,Kannika,13-Dec-07,mg/l,0.09925,36606
Manganese,Kannika,13-Feb-09,mg/l,0,36704
Manganese,Kannika,13-Jan-06,mg/l,0.12,36407
Manganese,Kannika,13-Mar-09,mg/l,0,36714
Manganese,Kannika,13-May-05,mg/l,0.12575,36337
Manganese,Kannika,13-May-12,mg/l,0,36971
Manganese,Kannika,13-Nov-09,mg/l,0,36787
Manganese,Kannika,13-Oct-07,mg/l,0.07775,36591
Manganese,Kannika,14-Apr-08,mg/l,0,36629
Manganese,Kannika,14-Aug-10,mg/l,0.019,36843
Manganese,Kannika,14-Aug-14,mg/l,0,37088
Manganese,Kannika,14-May-15,mg/l,0,37148
Manganese,Kannika,14-Oct-05,mg/l,0.04875,36381
Manganese,Kannika,14-Oct-12,mg/l,0,36996
Manganese,Kannika,14-Sep-06,mg/l,0.03,36479
Manganese,Kannika,15-Apr-06,mg/l,0.042,36434
Manganese,Kannika,15-Aug-00,mg/l,137,35906
Manganese,Kannika,15-Aug-03,mg/l,1004.95,36163
Manganese,Kannika,15-Aug-98,mg/l,475.3,35719
Manganese,Kannika,15-Aug-99,mg/l,629,35810
Manganese,Kannika,15-Jan-11,mg/l,0,36889
Manganese,Kannika,15-Jul-00,mg/l,290,35894
Manganese,Kannika,15-Jul-99,mg/l,325,35796
Manganese,Kannika,15-Jun-08,mg/l,0,36642
Manganese,Kannika,15-Mar-07,mg/l,0.1515,36530
Manganese,Kannika,15-Oct-02,mg/l,159,36080
Manganese,Kannika,15-Oct-10,mg/l,0.0208333333333333,36863
Manganese,Kannika,16-Dec-99,mg/l,0.123333333333333,35846
Manganese,Kannika,16-Jan-05,mg/l,0.04325,36302
Manganese,Kannika,17-Apr-09,mg/l,0.02,36725
Manganese,Kannika,17-Dec-98,mg/l,0.103333333333333,35746
Manganese,Kannika,17-Sep-03,mg/l,0.157,36175
Manganese,Kannika,18-Apr-98,mg/l,0.0433333333333333,35703
Manganese,Kannika,18-Dec-02,mg/l,0.0466666666666667,36100
Manganese,Kannika,18-Feb-00,mg/l,0.406666666666667,35857
Manganese,Kannika,18-Jul-10,mg/l,0.0171666666666667,36834
Manganese,Kannika,18-Jun-11,mg/l,0,36921
Manganese,Kannika,18-Oct-00,mg/l,0.0966666666666667,35927
Manganese,Kannika,19-Aug-04,mg/l,0.063,36260
Manganese,Kannika,19-Aug-15,mg/l,0,37169
Manganese,Kannika,19-Feb-04,mg/l,0.0985,36207
Manganese,Kannika,19-Jan-00,mg/l,0.05,35852
Manganese,Kannika,19-Jun-10,mg/l,0.01045,36829
Manganese,Kannika,19-Nov-15,mg/l,0,37189
Manganese,Kannika,19-Sep-99,mg/l,0.0533333333333333,35824
Manganese,Kannika,2-Jul-15,mg/l,0.0861666666666667,37162
Manganese,Kannika,2-Sep-10,mg/l,0.0203333333333333,36850
Manganese,Kannika,20-Nov-03,mg/l,0.0476666666666667,36187
Manganese,Kannika,20-Nov-98,mg/l,0.09,35738
Manganese,Kannika,20-Sep-98,mg/l,0.03,35727
Manganese,Kannika,21-Aug-02,mg/l,0.0166666666666667,36054
Manganese,Kannika,21-Dec-01,mg/l,0.05,36012
Manganese,Kannika,21-Feb-03,mg/l,0.0476666666666667,36112
Manganese,Kannika,21-Jan-99,mg/l,0.0633333333333333,35753
Manganese,Kannika,21-Jun-01,mg/l,0.0866666666666667,35980
Manganese,Kannika,21-Mar-03,mg/l,0.0543333333333333,36121
Manganese,Kannika,21-Mar-98,mg/l,0.06,35698
Manganese,Kannika,21-May-03,mg/l,0.053,36136
Manganese,Kannika,21-Nov-02,mg/l,0.0333333333333333,36091
Manganese,Kannika,21-Nov-07,mg/l,0.06575,36599
Manganese,Kannika,21-Sep-02,mg/l,0.0233333333333333,36064
Manganese,Kannika,22-Jun-02,mg/l,0.0566666666666667,36041
Manganese,Kannika,22-May-04,mg/l,0.065,36231
Manganese,Kannika,22-Oct-99,mg/l,0.0866666666666667,35831
Manganese,Kannika,23-Apr-99,mg/l,0.0233333333333333,35776
Manganese,Kannika,23-Jun-99,mg/l,0.0466666666666667,35790
Manganese,Kannika,23-Nov-01,mg/l,0.0533333333333333,36008
Manganese,Kannika,23-Oct-98,mg/l,0.07,35731
Manganese,Kannika,23-Sep-00,mg/l,0.0233333333333333,35919
Manganese,Kannika,24-Apr-04,mg/l,0.04975,36227
Manganese,Kannika,24-Feb-01,mg/l,0.0666666666666667,35954
Manganese,Kannika,24-Feb-98,mg/l,0,35695
Manganese,Kannika,24-Jan-03,mg/l,0.0603333333333333,36106
Manganese,Kannika,24-Jul-03,mg/l,0.066,36155
Manganese,Kannika,24-Mar-00,mg/l,0.0566666666666667,35867
Manganese,Kannika,24-Mar-99,mg/l,0.03,35769
Manganese,Kannika,24-Sep-15,mg/l,0,37180
Manganese,Kannika,25-Apr-03,mg/l,0.0366666666666667,36129
Manganese,Kannika,25-Aug-98,mg/l,0.0166666666666667,35724
Manganese,Kannika,25-Jul-02,mg/l,0.396666666666667,36047
Manganese,Kannika,25-Jul-99,mg/l,0.0933333333333333,35803
Manganese,Kannika,25-Jun-00,mg/l,0.1,35884
Manganese,Kannika,25-Mar-01,mg/l,0.0533333333333333,35957
Manganese,Kannika,25-Nov-00,mg/l,0.07,35935
Manganese,Kannika,25-Oct-03,mg/l,0.081,36184
Manganese,Kannika,25-Sep-01,mg/l,0.106666666666667,35999
Manganese,Kannika,26-Feb-99,mg/l,0.0733333333333333,35762
Manganese,Kannika,26-Jan-98,mg/l,0,35691
Manganese,Kannika,26-Jul-98,mg/l,0.0366666666666667,35716
Manganese,Kannika,26-Jun-03,mg/l,0.1165,36147
Manganese,Kannika,26-Jun-06,mg/l,0.03825,36457
Manganese,Kannika,26-Mar-02,mg/l,0.09,36018
Manganese,Kannika,26-May-98,mg/l,0.0533333333333333,35707
Manganese,Kannika,26-Nov-99,mg/l,0.0833333333333333,35838
Manganese,Kannika,26-Oct-02,mg/l,0.0566666666666667,36086
Manganese,Kannika,27-Apr-02,mg/l,0.09,36029
Manganese,Kannika,27-Aug-03,mg/l,0.0496666666666667,36168
Manganese,Kannika,27-Jan-01,mg/l,0.05,35947
Manganese,Kannika,27-Jul-01,mg/l,0.116666666666667,35985
Manganese,Kannika,27-May-00,mg/l,0.0833333333333333,35881
Manganese,Kannika,27-May-01,mg/l,0.0633333333333333,35971
Manganese,Kannika,28-Aug-00,mg/l,0.0233333333333333,35913
Manganese,Kannika,28-Aug-01,mg/l,0.156666666666667,35994
Manganese,Kannika,28-Jul-00,mg/l,0.09,35900
Manganese,Kannika,28-May-99,mg/l,0.0666666666666667,35784
Manganese,Kannika,29-Apr-00,mg/l,0.06,35873
Manganese,Kannika,29-Apr-01,mg/l,0.08,35966
Manganese,Kannika,29-Jun-98,mg/l,0.02,35712
Manganese,Kannika,3-Sep-04,mg/l,0.05725,36265
Manganese,Kannika,30-Aug-99,mg/l,0.143333333333333,35817
Manganese,Kannika,30-Dec-00,mg/l,0.0266666666666667,35941
Manganese,Kannika,30-Sep-07,mg/l,0.07975,36589
Manganese,Kannika,4-Jun-15,mg/l,0,37153
Manganese,Kannika,5-Dec-09,mg/l,0,36796
Manganese,Kannika,6-Aug-11,mg/l,0,36933
Manganese,Kannika,6-Nov-14,mg/l,0.0101666666666667,37106
Manganese,Kannika,6-Sep-14,mg/l,0.0111666666666667,37094
Manganese,Kannika,7-Dec-06,mg/l,0.05,36503
Manganese,Kannika,7-Jul-07,mg/l,0.03375,36567
Manganese,Kannika,7-Nov-08,mg/l,0.00833333333333333,36676
Manganese,Kannika,7-Sep-08,mg/l,0.0163333333333333,36657
Manganese,Kannika,8-Apr-05,mg/l,0.09575,36328
Manganese,Kannika,8-Aug-09,mg/l,0.012,36762
Manganese,Kannika,8-Feb-07,mg/l,0.12625,36521
Manganese,Kannika,8-Jan-15,mg/l,0.0108333333333333,37117
Manganese,Kannika,8-Jul-05,mg/l,0.05225,36354
Manganese,Kannika,8-May-09,mg/l,0,36734
Manganese,Kannika,8-Oct-15,mg/l,0,37182
Manganese,Kannika,9-Dec-05,mg/l,0.0385,36399
Manganese,Kannika,9-Jan-09,mg/l,0,36691
Manganese,Kannika,9-Jun-07,mg/l,0.13,36558
Manganese,Kannika,9-Mar-06,mg/l,0.0436666666666667,36425
Manganese,Kannika,9-May-08,mg/l,0,36633
Manganese,Kannika,9-Nov-06,mg/l,0.0295,36494
Manganese,Kannika,9-Nov-10,mg/l,0.0218333333333333,36870
Manganese,Kannika,9-Oct-04,mg/l,0.10175,36275
Manganese,Kannika,9-Oct-14,mg/l,0.0183333333333333,37100
Manganese,Kannika,9-Sep-05,mg/l,0.0325,36372
Manganese,Kannika,9-Sep-09,mg/l,0.0118333333333333,36772
Mercury,Kannika,1-Apr-16,ug/l,0,37987
Mercury,Kannika,1-Jul-16,ug/l,0,38004
Mercury,Kannika,10-Aug-06,ug/l,0.025,37406
Mercury,Kannika,10-Dec-15,ug/l,0.00633333333333333,37969
Mercury,Kannika,10-Feb-06,ug/l,0.025,37361
Mercury,Kannika,10-Feb-11,ug/l,0.063,37701
Mercury,Kannika,10-Jan-08,ug/l,0.095,37523
Mercury,Kannika,10-Jan-10,ug/l,0.035,37607
Mercury,Kannika,10-Jul-14,ug/l,0.012,37888
Mercury,Kannika,10-Jun-05,ug/l,0,37296
Mercury,Kannika,10-May-07,ug/l,0.049,37472
Mercury,Kannika,10-Oct-09,ug/l,0.0633333333333333,37593
Mercury,Kannika,11-Aug-07,ug/l,0.025,37495
Mercury,Kannika,11-Dec-10,ug/l,0.0653333333333333,37690
Mercury,Kannika,11-Dec-14,ug/l,0,37922
Mercury,Kannika,11-Feb-05,ug/l,0.193,37264
Mercury,Kannika,11-Feb-12,ug/l,0.0466666666666667,37796
Mercury,Kannika,11-Jan-07,ug/l,0.025,37440
Mercury,Kannika,11-Jan-14,ug/l,0.05,37872
Mercury,Kannika,11-Jul-06,ug/l,0.025,37398
Mercury,Kannika,11-Jul-09,ug/l,0.0553333333333333,37579
Mercury,Kannika,11-Mar-05,ug/l,0.193,37272
Mercury,Kannika,11-Mar-11,ug/l,0.0943333333333333,37711
Mercury,Kannika,11-Mar-16,ug/l,0.0236666666666667,37982
Mercury,Kannika,11-May-06,ug/l,0.025,37384
Mercury,Kannika,11-Nov-05,ug/l,0,37337
Mercury,Kannika,11-Nov-11,ug/l,0.05,37774
Mercury,Kannika,11-Nov-16,ug/l,0,38031
Mercury,Kannika,11-Sep-14,ug/l,0,37902
Mercury,Kannika,12-Apr-07,ug/l,0.025,37465
Mercury,Kannika,12-Aug-05,ug/l,0,37312
Mercury,Kannika,12-Dec-08,ug/l,0.0423333333333333,37558
Mercury,Kannika,12-Feb-11,ug/l,0.082,37704
Mercury,Kannika,12-Feb-15,ug/l,0,37932
Mercury,Kannika,12-Jun-09,ug/l,0.12,37573
Mercury,Kannika,12-Jun-14,ug/l,0.05,37883
Mercury,Kannika,12-Mar-10,ug/l,0.054,37621
Mercury,Kannika,12-May-11,ug/l,0.0733333333333334,37724
Mercury,Kannika,12-Oct-06,ug/l,0.025,37424
Mercury,Kannika,12-Oct-08,ug/l,0.03,37546
Mercury,Kannika,13-Dec-07,ug/l,0.025,37516
Mercury,Kannika,13-Jan-06,ug/l,0.025,37354
Mercury,Kannika,13-May-05,ug/l,0.131,37288
Mercury,Kannika,13-May-16,ug/l,0,37995
Mercury,Kannika,13-Nov-09,ug/l,0.075,37597
Mercury,Kannika,14-Apr-08,ug/l,0.028,37531
Mercury,Kannika,14-Aug-10,ug/l,0.063,37661
Mercury,Kannika,14-Aug-14,ug/l,0,37895
Mercury,Kannika,14-Jan-12,ug/l,0.0743333333333333,37789
Mercury,Kannika,14-Jul-11,ug/l,0.046,37743
Mercury,Kannika,14-May-10,ug/l,0.0546666666666667,37637
Mercury,Kannika,14-Oct-05,ug/l,0,37329
Mercury,Kannika,14-Oct-11,ug/l,0.0526666666666667,37765
Mercury,Kannika,14-Sep-06,ug/l,0.0253333333333333,37416
Mercury,Kannika,15-Apr-06,ug/l,0.110333333333333,37377
Mercury,Kannika,15-Jan-11,ug/l,0.0766666666666667,37695
Mercury,Kannika,15-Jun-08,ug/l,0.04,37538
Mercury,Kannika,15-Mar-07,ug/l,0.0676666666666667,37456
Mercury,Kannika,15-Oct-10,ug/l,0.0703333333333333,37674
Mercury,Kannika,16-Jan-05,ug/l,0,37256
Mercury,Kannika,16-Sep-16,ug/l,0,38021
Mercury,Kannika,17-Apr-09,ug/l,0.041,37563
Mercury,Kannika,17-Dec-98,ug/l,0,37251
Mercury,Kannika,18-Apr-98,ug/l,0,37211
Mercury,Kannika,18-Jul-10,ug/l,0.067,37654
Mercury,Kannika,18-Jun-11,ug/l,0.0553333333333333,37734
Mercury,Kannika,19-Aug-15,ug/l,0.0626666666666667,37954
Mercury,Kannika,19-Jun-10,ug/l,0.0383333333333333,37648
Mercury,Kannika,19-Nov-15,ug/l,0,37964
Mercury,Kannika,2-Apr-15,ug/l,0.036,37938
Mercury,Kannika,2-Dec-16,ug/l,0,38036
Mercury,Kannika,2-Jul-15,ug/l,0,37949
Mercury,Kannika,2-Oct-16,ug/l,0,38023
Mercury,Kannika,2-Sep-10,ug/l,0.081,37666
Mercury,Kannika,20-Nov-98,ug/l,0,37243
Mercury,Kannika,20-Sep-98,ug/l,0,37232
Mercury,Kannika,21-Mar-98,ug/l,0,37206
Mercury,Kannika,21-Nov-07,ug/l,0.033,37509
Mercury,Kannika,23-Oct-98,ug/l,0,37236
Mercury,Kannika,24-Feb-98,ug/l,0,37203
Mercury,Kannika,24-Sep-15,ug/l,0,37960
Mercury,Kannika,25-Aug-98,ug/l,0,37229
Mercury,Kannika,26-Jan-98,ug/l,0,37199
Mercury,Kannika,26-Jul-98,ug/l,0,37224
Mercury,Kannika,26-Jun-06,ug/l,0.112,37396
Mercury,Kannika,26-May-98,ug/l,0,37215
Mercury,Kannika,29-Jun-98,ug/l,0,37220
Mercury,Kannika,3-Jun-16,ug/l,0,38000
Mercury,Kannika,30-Sep-07,ug/l,0.025,37507
Mercury,Kannika,4-Jun-15,ug/l,0,37945
Mercury,Kannika,5-Dec-09,ug/l,0.0586666666666667,37603
Mercury,Kannika,6-Apr-11,ug/l,0.064,37717
Mercury,Kannika,6-Aug-11,ug/l,0.0573333333333333,37749
Mercury,Kannika,6-Nov-14,ug/l,0,37912
Mercury,Kannika,6-Sep-14,ug/l,0,37900
Mercury,Kannika,7-Aug-16,ug/l,0,38011
Mercury,Kannika,7-Dec-06,ug/l,0.0366666666666667,37432
Mercury,Kannika,7-Feb-10,ug/l,0.0593333333333333,37614
Mercury,Kannika,7-Jul-07,ug/l,0.025,37488
Mercury,Kannika,7-Nov-08,ug/l,0.0416666666666667,37551
Mercury,Kannika,7-Sep-08,ug/l,0.163333333333333,37542
Mercury,Kannika,8-Apr-05,ug/l,0,37280
Mercury,Kannika,8-Apr-10,ug/l,0.0586666666666667,37628
Mercury,Kannika,8-Aug-09,ug/l,0.0633333333333333,37583
Mercury,Kannika,8-Feb-07,ug/l,0.0443333333333333,37448
Mercury,Kannika,8-Jan-15,ug/l,0,37925
Mercury,Kannika,8-Jul-05,ug/l,0,37304
Mercury,Kannika,8-Jun-12,ug/l,0.0646666666666667,37810
Mercury,Kannika,8-May-09,ug/l,0.133333333333333,37568
Mercury,Kannika,8-Oct-15,ug/l,0,37962
Mercury,Kannika,9-Dec-05,ug/l,0,37346
Mercury,Kannika,9-Dec-11,ug/l,0.061,37784
Mercury,Kannika,9-Jan-16,ug/l,0,37972
Mercury,Kannika,9-Jun-07,ug/l,0.038,37480
Mercury,Kannika,9-Mar-06,ug/l,0.0256666666666667,37369
Mercury,Kannika,9-Nov-10,ug/l,0.052,37680
Mercury,Kannika,9-Oct-14,ug/l,0,37907
Mercury,Kannika,9-Sep-05,ug/l,0,37320
Mercury,Kannika,9-Sep-09,ug/l,0.074,37589
Mercury,Kannika,9-Sep-11,ug/l,0.042,37756
Methylosmoline,Kannika,02-Mar-14,ug/l,0.303666666666667,38067
Methylosmoline,Kannika,02-Sep-16,ug/l,0.00566666666666667,38256
Methylosmoline,Kannika,07-Feb-16,ug/l,0.034,38209
Methylosmoline,Kannika,07-Nov-14,ug/l,0.306333333333333,38119
Methylosmoline,Kannika,07-Sep-14,ug/l,0.283666666666667,38106
Methylosmoline,Kannika,08-Apr-16,ug/l,0.038,38223
Methylosmoline,Kannika,08-Aug-14,ug/l,0.346333333333333,38098
Methylosmoline,Kannika,08-Aug-15,ug/l,0.310666666666667,38181
Methylosmoline,Kannika,08-May-15,ug/l,0.304666666666667,38162
Methylosmoline,Kannika,09-Jan-15,ug/l,0.303,38133
Methylosmoline,Kannika,09-May-14,ug/l,0.301,38078
Methylosmoline,Kannika,09-Nov-16,ug/l,0.025,38270
Methylosmoline,Kannika,09-Sep-15,ug/l,0.275333333333333,38190
Methylosmoline,Kannika,10-Jan-14,ug/l,0.276333333333333,38057
Methylosmoline,Kannika,10-Jan-16,ug/l,0.0223333333333333,38202
Methylosmoline,Kannika,11-Jul-15,ug/l,0.308666666666667,38177
Methylosmoline,Kannika,12-Dec-14,ug/l,0.281666666666667,38128
Methylosmoline,Kannika,12-Jul-14,ug/l,0.304666666666667,38095
Methylosmoline,Kannika,12-Jun-15,ug/l,0.327,38169
Methylosmoline,Kannika,12-Mar-16,ug/l,0.0253333333333333,38216
Methylosmoline,Kannika,12-Oct-14,ug/l,0.285333333333333,38112
Methylosmoline,Kannika,13-Feb-15,ug/l,0.320666666666667,38142
Methylosmoline,Kannika,13-Mar-15,ug/l,0.331,38148
Methylosmoline,Kannika,14-Apr-14,ug/l,0.312,38074
Methylosmoline,Kannika,14-Aug-16,ug/l,0.0313333333333333,38250
Methylosmoline,Kannika,14-May-16,ug/l,0.0256666666666667,38231
Methylosmoline,Kannika,15-Jun-14,ug/l,0.3155,38087
Methylosmoline,Kannika,15-Oct-16,ug/l,0.0266666666666667,38264
Methylosmoline,Kannika,17-Apr-15,ug/l,0.293333333333333,38155
Methylosmoline,Kannika,18-Jul-16,ug/l,0.05,38243
Methylosmoline,Kannika,19-Jun-16,ug/l,0.0386666666666667,38238
Metolachlor,Kannika,10-Aug-06,ug/l,0.0636666666666667,38378
Metolachlor,Kannika,10-Feb-06,ug/l,0.06,38331
Metolachlor,Kannika,10-May-07,ug/l,0.0426666666666667,38454
Metolachlor,Kannika,11-Aug-07,ug/l,0.005,38479
Metolachlor,Kannika,11-Jan-07,ug/l,0.036,38420
Metolachlor,Kannika,11-Jul-06,ug/l,0.049,38369
Metolachlor,Kannika,11-May-06,ug/l,0.0175,38354
Metolachlor,Kannika,12-Apr-07,ug/l,0.015,38446
Metolachlor,Kannika,12-Aug-05,ug/l,0.0343333333333333,38306
Metolachlor,Kannika,12-Jun-05,ug/l,0.021,38290
Metolachlor,Kannika,12-Oct-06,ug/l,0.0913333333333333,38398
Metolachlor,Kannika,13-Dec-07,ug/l,0.005,38511
Metolachlor,Kannika,13-Jan-06,ug/l,0.0295,38323
Metolachlor,Kannika,13-May-05,ug/l,0.0593333333333333,38281
Metolachlor,Kannika,13-Oct-07,ug/l,0.005,38495
Metolachlor,Kannika,14-Sep-06,ug/l,0.125,38388
Metolachlor,Kannika,15-Apr-06,ug/l,0.0716666666666667,38346
Metolachlor,Kannika,15-Mar-07,ug/l,0.00866666666666667,38436
Metolachlor,Kannika,21-Nov-07,ug/l,0.005,38503
Metolachlor,Kannika,26-Jun-06,ug/l,0.0556666666666667,38367
Metolachlor,Kannika,30-Sep-07,ug/l,0.005,38493
Metolachlor,Kannika,7-Dec-06,ug/l,0.0253333333333333,38411
Metolachlor,Kannika,7-Jul-07,ug/l,0.007,38471
Metolachlor,Kannika,8-Feb-07,ug/l,0.055,38428
Metolachlor,Kannika,8-Jul-05,ug/l,0.035,38297
Metolachlor,Kannika,9-Jun-07,ug/l,0.00566666666666667,38463
Metolachlor,Kannika,9-Mar-06,ug/l,0.0493333333333333,38338
Metolachlor,Kannika,9-Nov-06,ug/l,0.031,38403
Metolachlor,Kannika,9-Sep-05,ug/l,0.105,38315
Naphthalene,Kannika,13-Nov-09,mg/l,0.0165,38564
Naphthalene,Kannika,27-Sep-09,mg/l,0.023,38555
Nickel,Kannika,1-Apr-16,ug/l,1.71333333333333,39701
Nickel,Kannika,1-Jul-16,ug/l,6.07333333333333,39716
Nickel,Kannika,10-Aug-06,ug/l,3.59666666666667,39037
Nickel,Kannika,10-Dec-15,ug/l,2,39682
Nickel,Kannika,10-Feb-06,ug/l,2.417,38985
Nickel,Kannika,10-Feb-11,ug/l,1.76666666666667,39391
Nickel,Kannika,10-Jan-08,ug/l,2.66666666666667,39181
Nickel,Kannika,10-Jan-10,ug/l,1.33333333333333,39276
Nickel,Kannika,10-Jul-04,ug/l,4.20633333333333,38829
Nickel,Kannika,10-Jun-05,ug/l,0.700333333333333,38918
Nickel,Kannika,10-May-07,ug/l,1.48833333333333,39116
Nickel,Kannika,10-Oct-09,ug/l,1.1,39260
Nickel,Kannika,11-Aug-07,ug/l,1.99266666666667,39143
Nickel,Kannika,11-Dec-04,ug/l,13.0723333333333,38870
Nickel,Kannika,11-Dec-10,ug/l,1.5,39380
Nickel,Kannika,11-Dec-14,ug/l,0,39649
Nickel,Kannika,11-Feb-05,ug/l,3.00233333333333,38884
Nickel,Kannika,11-Feb-12,ug/l,1.56666666666667,39499
Nickel,Kannika,11-Feb-16,ug/l,0.673333333333333,39692
Nickel,Kannika,11-Jan-07,ug/l,1.62666666666667,39080
Nickel,Kannika,11-Jan-14,ug/l,0,39596
Nickel,Kannika,11-Jul-06,ug/l,1.21466666666667,39028
Nickel,Kannika,11-Jul-09,ug/l,1.7,39245
Nickel,Kannika,11-Mar-05,ug/l,4.02766666666667,38892
Nickel,Kannika,11-Mar-11,ug/l,2.46666666666667,39402
Nickel,Kannika,11-Mar-16,ug/l,1.57333333333333,39698
Nickel,Kannika,11-May-06,ug/l,3.43433333333333,39012
Nickel,Kannika,11-Nov-05,ug/l,5.332,38958
Nickel,Kannika,11-Nov-11,ug/l,1.46666666666667,39475
Nickel,Kannika,11-Nov-16,ug/l,1.53333333333333,39739
Nickel,Kannika,11-Sep-14,ug/l,1.991,39625
Nickel,Kannika,12-Apr-07,ug/l,8.95566666666667,39108
Nickel,Kannika,12-Aug-05,ug/l,0.683,38934
Nickel,Kannika,12-Dec-08,ug/l,1.4,39216
Nickel,Kannika,12-Feb-11,ug/l,1.36666666666667,39394
Nickel,Kannika,12-Feb-15,ug/l,2,39654
Nickel,Kannika,12-Jun-04,ug/l,2.905,38818
Nickel,Kannika,12-Jun-09,ug/l,2.46666666666667,39238
Nickel,Kannika,12-Jun-14,ug/l,1.6,39607
Nickel,Kannika,12-Mar-10,ug/l,1.23333333333333,39295
Nickel,Kannika,12-Mar-15,ug/l,2,39658
Nickel,Kannika,12-May-11,ug/l,1.6,39419
Nickel,Kannika,12-Nov-04,ug/l,3.731,38859
Nickel,Kannika,12-Oct-06,ug/l,1.17766666666667,39057
Nickel,Kannika,12-Oct-08,ug/l,0.93,39204
Nickel,Kannika,13-Dec-07,ug/l,3.09533333333333,39174
Nickel,Kannika,13-Jan-06,ug/l,5.519,38976
